experiment_id,model_id,method,batch,feature_index,feature_name,importance,importance_std,rank,status
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,2,0,S1:dR,0.008756583675330987,0.0035424944052647534,44,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,2,1,S1:dR_norm,0.023835635843433622,0.005786928185317056,12,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,2,2,S1:EMAi_0.001,0.004211303494052054,0.0026178803094307214,70,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,2,3,S1:EMAi_0.01,-0.0029504126083392144,0.012427834375512035,113,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,2,4,S1:EMAi_0.1,0.0006215370203485282,0.010032499812334608,93,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,2,5,S1:EMAd_0.001,0.007350989976495348,0.0036984951668169092,52,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,2,6,S1:EMAd_0.01,0.008566209500565103,0.003978367290473049,45,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,2,7,S1:EMAd_0.1,0.031078812025444956,0.0013092378905296648,8,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,2,8,S2:dR,0.01907046098085068,0.002149669115747236,23,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,2,9,S2:dR_norm,0.019760385190978825,0.015781376075007354,19,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,2,10,S2:EMAi_0.001,-5.6038198214158894e-05,0.01263569898640649,100,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,2,11,S2:EMAi_0.01,-0.0041959786973714275,0.01185500252377774,119,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,2,12,S2:EMAi_0.1,0.0007302915531610221,0.011757245630373414,92,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,2,13,S2:EMAd_0.001,0.015254830128480413,0.0027806568522311115,30,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,2,14,S2:EMAd_0.01,0.017341742273989637,0.001487181986636117,26,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,2,15,S2:EMAd_0.1,0.03314393915588332,0.01514126531686052,6,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,2,16,S3:dR,-0.003739222009919718,0.0015380123157746593,117,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,2,17,S3:dR_norm,0.00683685164300134,0.0033960404892007783,55,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,2,18,S3:EMAi_0.001,0.0065764968694586035,0.0005758327890413166,58,EXECUTED
